,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
2221,45,81.89,45.62,4,Evening
2222,20,95.24,21.94,4,Night
2223,0,115.0,31.6,4,Night
2224,0,112.0,16.33,4,Early Morning
2225,1242,96.89,67.84,4,Early Morning
2226,1382,85.0,60.17,4,Early Morning
2227,240,83.33,36.63,4,Early Morning
2228,1484,90.29,63.43,4,Morning
2229,903,85.86,49.83,4,Morning
2230,1947,83.49,57.17,4,Morning
2231,525,103.77,37.62,4,Morning
2232,0,119.38,25.88,4,Noon
2233,0,83.4,44.13,4,Noon
2234,117,86.23,54.75,4,Noon
2235,1300,88.46,57.97,4,Noon
2236,16,82.76,48.23,4,Evening
2237,11,84.61,48.05,4,Evening
2238,51,88.11,45.43,4,Evening
2239,2225,96.67,62.07,4,Evening
2240,0,102.5,23.25,4,Night
2241,0,112.0,14.0,4,Night
2242,0,112.0,20.0,4,Late Night
2243,0,112.0,25.0,4,Early Morning
2244,0,112.0,36.67,4,Early Morning
2245,0,112.0,23.73,4,Early Morning
2246,169,100.82,63.82,4,Morning
2247,1477,85.76,60.0,4,Morning
2248,417,85.81,57.73,4,Morning
2249,1952,89.9,66.95,4,Morning
2250,17,81.36,18.14,4,Noon
2251,77,90.96,33.85,4,Noon
2252,2677,87.11,79.38,4,Noon
2253,1896,98.87,50.88,4,Noon
2254,240,104.21,45.19,4,Evening
2255,1276,85.94,52.46,4,Evening
2256,0,80.53,25.7,4,Evening
2257,62,92.29,22.35,4,Evening
2258,12,93.46,24.15,4,Night
2259,3908,92.0,90.33,4,Night
2260,0,112.0,1.5,4,Night
2261,0,112.0,23.0,4,Early Morning
2262,0,112.0,52.0,4,Early Morning
2263,0,112.0,9.5,4,Morning
2264,0,112.0,11.5,4,Morning
2265,0,112.0,12.0,4,Morning
2266,11,86.64,46.35,4,Morning
2267,42,82.38,48.93,4,Noon
2268,0,105.91,23.69,4,Noon
2269,0,112.0,11.33,4,Noon
2270,1061,86.77,52.25,4,Noon
2271,805,88.89,59.5,4,Evening
2272,47,104.46,32.5,4,Evening
2273,0,83.43,28.92,4,Evening
2274,34,93.31,25.8,4,Evening
2275,13,80.52,31.47,4,Night
2276,0,82.33,12.78,4,Night
2277,0,112.0,5.33,4,Night
2278,0,112.0,25.5,3,Early Morning
2279,0,112.0,11.0,3,Early Morning
2280,0,112.0,42.2,3,Early Morning
2281,0,80.7,39.7,3,Morning
2282,102,85.42,46.07,3,Morning
2283,41,83.65,49.08,3,Morning
2284,94,87.02,43.63,3,Morning
2285,26,82.95,37.17,3,Noon
2286,883,84.54,61.67,3,Noon
2287,931,83.02,40.43,3,Noon
2288,2493,85.68,79.45,3,Noon
2289,1912,83.03,64.95,3,Evening
2290,1283,81.13,43.1,3,Evening
2291,2934,82.93,78.47,3,Evening
2292,28,112.0,17.32,3,Evening
2293,0,82.0,41.62,3,Night
2294,0,114.0,13.8,3,Night
2295,0,112.0,23.5,4,Early Morning
2296,0,112.0,16.0,4,Early Morning
2297,43,101.5,46.73,4,Early Morning
2298,179,86.13,53.48,4,Morning
2299,33,81.55,49.07,4,Morning
2300,1156,90.06,55.12,4,Morning
2301,1408,84.13,50.93,4,Morning
2302,158,85.96,39.13,4,Noon
2303,183,91.81,48.37,4,Noon
2304,92,83.92,48.58,4,Noon
2305,1658,85.29,59.12,4,Noon
2306,1902,82.74,53.15,4,Evening
2307,1269,91.88,49.75,4,Evening
2308,1735,88.72,62.92,4,Evening
2309,1544,103.33,53.64,4,Evening
2310,0,112.0,9.0,4,Night
2311,0,112.0,6.75,4,Night
2312,0,112.0,24.0,4,Night
2313,0,112.0,23.5,4,Early Morning
2314,0,112.0,23.0,4,Early Morning
2315,0,112.0,22.0,4,Early Morning
2316,0,112.0,46.0,4,Early Morning
2317,0,112.0,23.0,4,Morning
2318,0,112.0,24.0,4,Morning
2319,0,112.0,20.11,4,Morning
2320,0,112.0,24.0,4,Morning
2321,0,112.0,20.0,4,Noon
2322,812,109.56,72.17,4,Noon
2323,1399,82.86,55.17,4,Noon
2324,87,84.29,35.05,4,Evening
2325,0,80.0,43.77,4,Evening
2326,413,81.11,45.72,4,Evening
2327,2810,82.21,74.63,4,Evening
2328,529,104.0,80.77,4,Night
2329,0,117.0,13.25,4,Night
2330,0,112.0,19.0,4,Early Morning
2331,0,112.0,22.5,4,Early Morning
2332,0,112.0,19.17,4,Early Morning
2333,0,112.0,23.44,4,Early Morning
2334,0,112.0,19.67,4,Morning
2335,0,112.0,20.0,4,Morning
2336,829,94.38,72.6,4,Morning
2337,1132,86.42,57.62,4,Morning
2338,52,85.81,38.56,4,Noon
2339,1922,89.23,63.32,4,Noon
2340,2119,85.28,60.75,4,Noon
2341,1203,87.74,58.23,3,Noon
2342,2593,90.67,68.37,3,Evening
2343,981,84.06,46.71,3,Evening
2344,0,96.23,32.63,3,Evening
2345,0,92.17,36.0,3,Evening
2346,0,109.21,26.0,3,Night
2347,0,112.23,22.54,3,Night
2348,0,112.0,2.0,3,Night
2349,0,112.0,7.0,3,Early Morning
2350,0,112.0,14.25,3,Early Morning
2351,77,88.62,52.82,3,Morning
2352,952,87.15,61.62,3,Morning
2353,759,83.33,47.42,3,Morning
2354,1572,92.12,57.67,3,Morning
2355,935,85.68,47.05,3,Noon
2356,12,82.61,44.73,3,Noon
2357,92,103.85,33.37,3,Noon
2358,39,103.45,27.51,3,Noon
2359,114,85.88,41.03,3,Evening
2360,0,81.87,42.13,3,Evening
2361,0,93.06,19.43,3,Evening
2362,0,110.96,17.13,3,Evening
2363,448,98.29,39.76,3,Night
2364,0,81.52,16.5,3,Night
2365,0,112.0,2.0,3,Night
2366,0,112.0,23.0,3,Early Morning
2367,0,112.0,51.0,3,Early Morning
2368,0,112.0,8.0,3,Morning
2369,0,112.0,12.0,3,Morning
2370,1490,92.39,59.25,3,Morning
2371,1561,87.06,50.25,3,Morning
2372,0,114.31,14.08,3,Noon
2373,0,117.27,21.55,3,Noon
2374,11,110.6,35.27,3,Noon
2375,0,85.33,37.45,3,Noon
2376,82,109.65,26.8,3,Evening
2377,24,86.93,41.3,3,Evening
2378,3106,84.7,84.1,3,Evening
2379,2576,92.12,72.35,3,Evening
2380,0,112.0,8.29,3,Night
2381,0,112.0,4.5,3,Night
2382,0,115.0,6.33,4,Night
2383,0,112.0,50.0,4,Early Morning
2384,0,112.0,13.0,4,Morning
2385,0,112.0,6.5,4,Morning
2386,0,112.0,2.0,4,Morning
2387,1714,92.04,60.96,4,Morning
2388,688,82.88,44.82,4,Noon
2389,1429,82.46,61.03,4,Noon
2390,1855,92.63,66.37,4,Noon
2391,2897,87.14,77.85,4,Noon
2392,1560,87.04,53.83,2,Evening
2393,964,92.8,78.55,2,Evening
2394,0,112.0,58.0,2,Evening
2395,0,112.0,2.0,2,Evening
2396,0,112.0,2.0,2,Night
2397,0,112.0,5.5,2,Night
2398,0,112.0,55.0,2,Early Morning
2399,117,102.69,39.36,2,Morning
2400,196,104.59,32.91,2,Morning
2401,10,94.81,42.43,2,Morning
2402,36,101.85,21.36,2,Morning
2403,16,102.55,18.35,2,Noon
2404,0,116.0,15.94,2,Noon
2405,0,115.88,22.25,2,Noon
2406,3040,103.74,79.53,1,Noon
2407,882,92.74,31.98,1,Evening
2408,2107,84.19,60.12,1,Evening
2409,647,81.38,53.44,1,Evening
2410,18,96.47,16.86,1,Evening
2411,0,98.34,25.95,1,Night
2412,12,84.8,32.27,1,Night
2413,0,112.0,18.0,3,Early Morning
2414,0,112.0,19.0,3,Early Morning
2415,22,92.04,25.64,3,Early Morning
2416,271,89.55,32.72,3,Morning
2417,2588,91.73,79.87,3,Morning
2418,1714,88.0,72.33,3,Morning
2419,2653,88.92,67.12,3,Morning
2420,164,84.36,46.13,3,Noon
2421,353,89.81,39.53,3,Noon
2422,841,89.0,41.65,3,Noon
2423,589,84.48,46.5,3,Noon
2424,1380,83.24,43.08,4,Evening
2425,579,96.0,87.64,4,Evening
2426,0,112.0,26.5,4,Evening
2427,0,122.0,20.0,4,Night
2428,17,108.0,56.11,4,Early Morning
2429,365,84.33,46.65,4,Early Morning
2430,0,81.13,22.32,4,Early Morning
2431,89,85.02,42.55,4,Morning
2432,665,87.02,50.78,4,Morning
2433,898,90.26,48.9,4,Morning
2434,792,84.0,42.25,4,Morning
2435,502,88.22,51.75,4,Noon
2436,0,116.04,17.59,4,Noon
2437,28,106.95,23.05,4,Noon
2438,144,84.76,30.92,4,Noon
2439,96,84.73,32.1,4,Evening
2440,0,80.85,24.02,3,Evening
2441,0,82.17,22.67,3,Evening
2442,0,80.83,22.57,3,Evening
2443,15,85.52,33.09,3,Night
2444,0,112.0,20.0,3,Night
2445,0,112.0,22.0,3,Early Morning
2446,0,112.0,25.0,3,Early Morning
2447,0,97.17,38.17,3,Early Morning
2448,195,100.29,34.32,3,Early Morning
2449,63,83.2,42.9,3,Morning
2450,223,88.78,37.62,3,Morning
2451,2985,85.81,71.82,3,Morning
2452,1042,90.53,42.73,3,Morning
2453,2905,85.52,77.03,3,Noon
2454,770,91.62,65.65,3,Noon
2455,1590,89.56,65.72,3,Noon
2456,717,104.18,57.3,3,Noon
2457,513,81.6,40.73,3,Evening
2458,0,81.77,39.65,3,Evening
2459,82,80.75,41.78,3,Evening
2460,2208,85.67,64.43,3,Evening
2461,0,96.0,21.0,3,Night
2462,0,112.0,2.25,3,Night
2463,0,112.0,21.0,3,Early Morning
2464,0,112.0,18.0,3,Early Morning
2465,0,112.0,52.0,3,Early Morning
2466,0,112.0,20.8,3,Morning
2467,0,112.0,20.0,3,Morning
2468,24,96.64,35.12,3,Morning
2469,11,91.93,41.9,3,Morning
2470,234,90.62,52.57,3,Noon
2471,1225,90.82,64.5,3,Noon
2472,1019,90.1,42.82,3,Noon
2473,2478,85.79,64.57,3,Noon
2474,2386,85.89,64.22,3,Evening
2475,41,112.79,24.82,3,Evening
2476,168,88.31,40.2,3,Evening
2477,96,91.86,38.72,3,Evening
2478,232,83.85,33.73,3,Night
2479,0,80.0,32.37,3,Night
2480,21,80.0,34.67,3,Night
2481,0,112.0,4.0,3,Night
2482,0,112.0,17.0,3,Early Morning
2483,0,112.0,22.8,3,Early Morning
2484,0,112.0,11.5,3,Morning
2485,0,112.0,6.75,3,Morning
2486,1221,94.77,60.92,3,Morning
2487,1954,90.46,72.22,3,Morning
2488,1858,82.73,56.18,3,Noon
2489,0,84.17,25.58,3,Noon
2490,290,94.55,65.65,3,Noon
2491,653,95.0,54.7,3,Noon
2492,1535,85.0,52.22,3,Evening
2493,1792,88.73,58.32,3,Evening
2494,714,88.63,39.82,3,Evening
2495,0,112.0,20.0,3,Evening
2496,0,112.0,10.75,3,Night
2497,0,112.0,23.0,3,Night
2498,0,112.0,18.5,3,Night
2499,0,112.0,15.0,3,Early Morning
2500,0,112.0,58.0,3,Early Morning
2501,0,112.0,13.5,3,Morning
2502,85,96.0,57.88,3,Morning
2503,1206,91.87,59.75,3,Morning
2504,2638,89.75,82.55,3,Morning
2505,1876,88.0,66.13,3,Noon
2506,10,88.33,33.75,3,Noon
2507,0,88.17,38.67,3,Noon
2508,108,84.75,31.56,4,Noon
2509,344,90.0,33.76,4,Evening
2510,317,83.26,42.77,4,Evening
2511,0,81.07,35.78,4,Evening
2512,1606,84.15,63.48,4,Evening
2513,2409,86.59,63.85,4,Night
2514,0,80.0,43.57,4,Night
2515,0,112.0,9.67,5,Night
2516,0,112.0,12.0,5,Early Morning
2517,0,112.82,42.18,5,Early Morning
2518,0,83.4,49.33,5,Morning
2519,0,84.93,45.73,5,Morning
2520,0,84.17,48.26,5,Morning
2521,166,93.78,32.64,5,Morning
2522,125,82.12,45.93,4,Noon
2523,46,81.25,57.48,4,Noon
2524,210,84.87,58.93,4,Noon
2525,10,90.3,46.7,4,Noon
2526,79,81.67,50.8,4,Evening
2527,0,80.6,45.33,4,Evening
2528,0,89.27,39.37,4,Evening
2529,0,112.0,18.0,4,Evening
2530,0,112.0,22.6,4,Night
2531,0,112.0,20.6,4,Night
2532,0,112.0,19.0,3,Late Night
2533,0,112.0,20.0,3,Early Morning
2534,38,86.34,45.68,3,Early Morning
2535,31,85.21,47.42,3,Early Morning
2536,25,81.02,46.75,3,Morning
2537,1040,92.71,59.53,3,Morning
2538,1532,88.0,64.88,3,Morning
2539,1424,83.05,48.98,3,Morning
2540,582,88.17,51.07,3,Noon
2541,0,82.13,51.67,3,Noon
2542,0,80.67,53.25,3,Noon
2543,1598,97.91,71.04,3,Noon
2544,652,83.4,47.38,4,Evening
2545,0,83.2,50.85,4,Evening
2546,25,80.0,72.5,4,Evening
2547,0,87.33,11.6,4,Evening
2548,0,87.33,20.0,4,Night
2549,0,116.5,28.2,4,Night
2550,0,112.0,11.0,5,Night
2551,0,112.0,22.0,5,Early Morning
2552,0,112.0,22.75,5,Early Morning
2553,0,112.0,9.25,5,Early Morning
2554,0,112.0,45.0,5,Early Morning
2555,54,85.24,49.75,5,Morning
2556,550,86.18,50.72,5,Morning
2557,871,87.4,59.05,5,Morning
2558,3259,82.4,78.68,5,Noon
2559,939,91.0,52.92,5,Noon
2560,412,82.88,43.78,5,Noon
2561,65,83.09,43.55,5,Noon
2562,461,86.86,48.55,5,Evening
2563,64,84.65,39.42,4,Evening
2564,51,82.49,40.54,4,Evening
2565,2403,84.4,66.28,4,Evening
2566,1604,85.71,62.77,4,Night
2567,0,112.0,12.33,4,Night
2568,0,112.0,21.0,4,Late Night
2569,0,112.0,24.0,4,Early Morning
2570,0,112.0,12.33,4,Early Morning
2571,0,112.0,22.0,4,Early Morning
2572,141,87.15,58.76,4,Early Morning
2573,0,80.53,29.05,4,Morning
2574,44,83.49,40.08,4,Morning
2575,1120,83.1,59.08,4,Morning
2576,943,84.95,47.72,4,Morning
2577,997,83.95,48.13,4,Noon
2578,19,81.9,34.02,4,Noon
2579,0,81.87,42.25,4,Noon
2580,0,93.22,29.52,4,Noon
2581,81,87.79,35.49,4,Evening
2582,0,80.17,41.7,4,Evening
2583,0,80.27,45.33,4,Evening
2584,44,80.29,44.63,4,Evening
2585,0,94.53,29.25,4,Night
2586,0,82.11,46.66,4,Night
2587,0,112.0,25.0,3,Early Morning
2588,0,112.0,23.0,3,Early Morning
2589,0,112.0,21.0,3,Early Morning
2590,0,112.71,28.29,3,Early Morning
2591,0,101.81,30.1,3,Morning
2592,1176,91.11,57.24,3,Morning
2593,486,82.78,38.37,3,Morning
2594,1008,86.33,52.35,3,Morning
2595,36,83.3,40.36,3,Noon
2596,25,105.88,21.71,3,Noon
2597,0,104.77,26.73,3,Noon
2598,0,80.0,37.29,3,Noon
2599,0,112.0,7.04,3,Evening
2600,0,112.0,18.0,3,Evening
2601,0,112.0,29.5,3,Evening
2602,0,112.0,19.0,3,Evening
2603,0,112.0,3.0,3,Night
2604,0,112.0,3.5,3,Night
2605,0,112.0,6.0,3,Night
2606,0,116.0,35.8,3,Early Morning
2607,154,91.67,55.87,3,Early Morning
2608,28,84.39,42.65,3,Early Morning
2609,11,80.37,37.44,3,Morning
2610,986,99.1,54.57,3,Morning
2611,1248,89.57,53.37,3,Morning
2612,1789,86.15,66.08,3,Morning
2613,34,88.21,45.02,3,Noon
2614,15,113.78,31.28,3,Noon
2615,2424,83.7,59.07,3,Noon
2616,500,96.0,68.5,3,Noon
2617,1366,94.67,70.28,3,Evening
2618,1888,85.85,55.1,3,Evening
2619,239,84.67,48.57,3,Evening
2620,18,83.31,32.82,3,Evening
2621,0,81.23,32.15,3,Night
2622,0,83.65,46.77,3,Night
2623,0,112.0,4.0,4,Night
2624,0,112.0,22.5,4,Early Morning
2625,160,91.7,60.1,4,Early Morning
2626,96,86.69,36.38,4,Early Morning
2627,348,82.23,41.97,4,Early Morning
2628,327,81.64,25.62,4,Morning
2629,598,83.74,40.32,4,Morning
2630,203,85.02,37.33,4,Morning
2631,227,84.36,42.89,4,Morning
2632,0,112.0,35.0,4,Noon
2633,0,112.0,15.5,4,Noon
2634,0,112.0,18.0,4,Noon
2635,0,112.0,20.0,3,Evening
2636,0,112.0,19.8,3,Evening
2637,2167,92.8,68.55,3,Evening
2638,1191,107.67,43.23,3,Evening
2639,10,109.0,43.81,3,Night
2640,0,112.0,2.0,3,Night
2641,0,112.0,3.0,3,Night
2642,0,112.0,52.0,4,Early Morning
2643,41,104.73,27.36,4,Morning
2644,0,104.23,40.86,4,Morning
2645,12,80.44,46.48,4,Morning
2646,10,81.13,49.63,3,Morning
2647,120,84.74,46.9,3,Noon
2648,31,83.65,50.55,3,Noon
2649,658,85.96,49.9,3,Noon
2650,0,82.13,37.95,3,Noon
2651,53,82.33,48.05,3,Evening
2652,11,97.5,25.12,3,Evening
2653,0,112.0,58.0,3,Evening
2654,0,112.0,22.25,3,Night
2655,0,112.0,22.0,3,Night
2656,0,112.0,16.33,3,Early Morning
2657,0,112.0,12.0,3,Early Morning
2658,35,88.62,36.74,3,Early Morning
2659,46,83.09,38.07,3,Early Morning
2660,10,90.78,27.68,3,Morning
2661,182,86.4,53.93,3,Morning
2662,1728,88.9,63.7,3,Morning
2663,521,87.1,39.58,3,Morning
2664,2345,87.88,66.23,3,Noon
2665,1751,87.31,54.62,3,Noon
2666,2212,85.62,61.6,3,Noon
2667,438,87.16,40.47,3,Noon
2668,60,96.77,32.06,3,Evening
2669,53,89.65,23.37,3,Evening
2670,12,99.39,19.71,4,Evening
2671,14,101.85,23.85,4,Evening
2672,10,80.0,24.65,4,Night
2673,420,83.1,49.07,3,Night
2674,0,112.0,5.0,3,Night
2675,0,112.0,18.5,3,Early Morning
2676,0,112.0,28.0,3,Early Morning
2677,84,91.08,51.22,3,Early Morning
2678,125,93.58,59.28,3,Early Morning
2679,83,85.74,51.57,3,Morning
2680,54,83.37,60.0,3,Morning
2681,1755,87.11,58.0,3,Morning
2682,1255,88.0,66.5,3,Morning
2683,1992,112.0,89.31,3,Noon
2684,1675,87.68,54.88,3,Noon
2685,2449,101.33,77.82,3,Noon
2686,17,83.21,38.0,3,Noon
2687,0,112.0,29.0,3,Evening
2688,15,101.33,48.65,3,Evening
2689,55,87.28,31.53,3,Evening
2690,49,93.22,40.63,3,Night
2691,380,90.67,60.97,3,Night
2692,37,90.67,51.56,3,Night
2693,0,112.0,22.5,3,Early Morning
2694,179,98.53,54.55,3,Early Morning
2695,131,87.49,53.38,3,Early Morning
2696,182,86.05,51.56,3,Early Morning
2697,372,84.23,44.78,3,Morning
2698,381,81.66,32.5,3,Morning
2699,221,83.46,34.33,3,Morning
2700,426,86.4,49.44,3,Morning
2701,0,112.0,30.0,3,Noon
2702,0,112.0,33.83,3,Noon
2703,0,87.38,46.44,3,Noon
2704,0,80.17,43.0,3,Noon
2705,1122,83.9,59.92,3,Evening
2706,35,83.79,37.28,3,Evening
2707,36,81.28,33.9,3,Evening
2708,0,80.19,31.07,3,Evening
2709,217,82.29,44.42,3,Night
2710,296,112.0,43.22,3,Night
2711,0,112.0,21.0,3,Early Morning
2712,0,112.0,22.0,3,Early Morning
2713,0,99.2,38.28,3,Early Morning
2714,30,85.46,39.4,3,Early Morning
2715,12,81.97,30.08,3,Morning
2716,24,81.36,45.6,3,Morning
2717,18,80.9,46.87,3,Morning
2718,1644,92.81,64.0,3,Morning
2719,177,83.76,47.11,3,Noon
2720,25,105.14,30.94,3,Noon
2721,33,97.09,32.42,3,Noon
2722,1300,89.54,71.8,3,Noon
2723,165,85.0,46.73,3,Evening
2724,1657,84.87,60.23,3,Evening
2725,44,83.75,22.37,3,Evening
2726,1515,89.79,54.28,3,Evening
2727,290,82.85,41.78,3,Night
2728,21,114.27,22.46,3,Night
2729,0,112.0,25.0,3,Night
2730,0,112.0,3.0,3,Early Morning
2731,0,112.0,5.0,3,Early Morning
2732,0,112.0,15.5,3,Early Morning
2733,33,112.0,21.26,3,Early Morning
2734,12,90.37,45.17,3,Morning
2735,14,81.88,52.65,3,Morning
2736,1387,93.81,63.46,3,Morning
2737,1273,86.06,48.58,3,Morning
2738,684,83.88,56.18,3,Noon
2739,546,82.46,51.2,3,Noon
2740,1074,92.69,55.79,3,Noon
2741,1283,86.76,48.81,3,Noon
2742,66,86.4,33.77,3,Evening
2743,33,80.0,44.18,3,Evening
2744,16,82.93,39.47,3,Evening
2745,1460,82.31,59.22,3,Evening
2746,834,82.23,57.22,3,Night
2747,10,81.17,45.9,3,Night
2748,0,80.45,46.95,3,Night
2749,0,112.0,24.0,3,Early Morning
2750,0,112.0,28.75,3,Early Morning
2751,98,81.59,48.14,3,Morning
2752,42,80.84,46.3,3,Morning
2753,94,82.87,47.63,3,Morning
2754,966,82.84,59.82,3,Morning
2755,944,103.51,36.95,3,Noon
2756,1313,92.1,52.38,3,Noon
2757,937,92.57,63.83,3,Noon
2758,1820,81.83,56.57,3,Noon
2759,460,84.04,51.92,3,Evening
2760,37,111.35,31.05,3,Evening
2761,1571,92.85,57.55,3,Evening
2762,15,115.9,23.48,3,Evening
2763,0,82.17,22.03,3,Night
2764,0,80.5,22.77,3,Night
2765,0,80.0,15.5,3,Night
2766,0,112.0,18.5,3,Early Morning
2767,0,112.0,51.0,3,Early Morning
2768,0,112.0,23.75,3,Morning
2769,0,112.0,21.67,3,Morning
2770,0,114.0,12.73,3,Morning
2771,111,92.53,49.68,3,Morning
2772,11,91.63,42.8,3,Noon
2773,0,80.8,37.88,3,Noon
2774,71,94.15,26.9,3,Noon
2775,81,100.73,33.53,3,Noon
2776,165,95.88,36.78,3,Evening
2777,353,95.07,48.97,3,Evening
2778,368,90.29,59.87,3,Evening
2779,148,86.72,54.45,3,Evening
2780,10,101.33,48.33,3,Night
2781,0,112.0,2.5,3,Night
2782,0,112.0,2.0,3,Late Night
2783,0,112.0,2.0,3,Early Morning
2784,0,112.0,52.0,3,Early Morning
2785,0,112.0,3.0,3,Morning
2786,0,112.0,3.0,3,Morning
2787,0,112.0,4.5,3,Morning
2788,1785,94.88,63.68,3,Morning
2789,721,93.21,50.18,3,Noon
2790,1871,83.25,59.12,3,Noon
2791,111,81.1,38.82,3,Noon
2792,10,81.2,36.13,3,Noon
2793,70,88.25,40.82,3,Evening
2794,44,89.12,21.75,3,Evening
2795,30,98.34,28.3,3,Evening
2796,12,83.31,29.08,3,Evening
2797,0,80.67,31.05,3,Night
2798,0,85.75,26.25,3,Night
2799,0,112.0,14.33,3,Early Morning
2800,0,112.0,23.0,3,Early Morning
2801,0,112.0,22.0,3,Early Morning
2802,0,108.97,31.9,3,Early Morning
2803,191,91.73,46.65,3,Morning
2804,1271,85.47,49.37,3,Morning
2805,740,88.38,47.3,3,Morning
2806,1315,83.05,48.28,3,Morning
2807,30,86.24,44.08,3,Noon
2808,1498,84.92,53.38,3,Noon
2809,38,80.9,40.62,3,Noon
2810,0,80.0,39.37,3,Noon
2811,52,82.44,36.32,3,Evening
2812,0,80.0,43.63,3,Evening
2813,0,105.7,17.85,3,Evening
2814,27,90.48,43.72,3,Evening
2815,31,83.43,39.39,3,Night
2816,12,82.37,43.19,3,Night
2817,0,112.0,20.0,3,Early Morning
2818,0,106.0,27.89,3,Early Morning
2819,21,84.49,41.05,3,Early Morning
2820,17,80.28,43.37,3,Early Morning
2821,0,84.53,36.18,3,Morning
2822,84,80.6,52.1,3,Morning
2823,1847,92.52,60.9,3,Morning
2824,1783,89.61,64.02,3,Morning
2825,10,81.6,39.93,3,Noon
2826,0,81.1,39.53,3,Noon
2827,54,82.51,41.0,3,Noon
2828,1416,87.21,57.58,3,Noon
2829,382,88.0,42.95,3,Evening
2830,0,82.0,42.23,3,Evening
2831,26,98.5,30.39,3,Evening
2832,1767,80.77,61.95,3,Evening
2833,10,106.43,19.53,3,Night
2834,0,87.33,25.0,3,Night
2835,0,87.33,27.0,3,Night
2836,0,115.0,27.0,3,Early Morning
2837,0,112.0,24.5,3,Early Morning
2838,0,112.0,40.0,3,Early Morning
2839,0,101.33,35.53,3,Morning
2840,3306,92.8,79.35,3,Morning
2841,1145,88.77,60.07,3,Morning
2842,1119,93.17,54.79,2,Morning
2843,12,86.32,38.72,2,Noon
2844,0,118.0,25.12,2,Noon
2845,0,116.14,33.14,2,Noon
2846,1663,89.79,59.47,3,Noon
2847,0,80.53,36.7,3,Evening
2848,0,80.0,45.9,3,Evening
2849,42,82.53,49.62,3,Evening
2850,1656,89.4,59.08,3,Evening
2851,795,89.41,52.35,3,Night
2852,0,112.0,18.64,3,Night
2853,0,112.0,9.0,3,Night
2854,0,112.0,12.0,3,Early Morning
2855,81,87.75,40.0,3,Early Morning
2856,30,83.09,44.85,3,Early Morning
2857,64,88.33,39.93,3,Morning
2858,12,83.2,43.53,3,Morning
2859,78,87.41,46.6,3,Morning
2860,2566,86.96,73.75,3,Morning
2861,25,86.46,45.89,3,Noon
2862,0,112.0,19.0,3,Noon
2863,191,112.0,69.2,3,Noon
2864,1176,85.72,48.02,3,Noon
2865,20,93.45,27.83,3,Evening
2866,0,85.33,40.44,3,Evening
2867,0,102.4,24.4,3,Evening
2868,0,112.0,16.0,3,Evening
2869,0,112.0,20.0,3,Night
2870,0,112.0,4.0,3,Night
2871,0,112.0,21.0,3,Late Night
2872,0,112.0,20.5,3,Early Morning
2873,0,112.0,22.43,3,Early Morning
2874,0,112.0,19.5,3,Morning
2875,449,112.0,82.1,3,Morning
2876,1892,94.77,72.22,3,Morning
2877,1321,88.97,50.38,3,Morning
2878,1248,96.0,80.59,2,Noon
2879,0,112.0,17.0,2,Noon
2880,109,107.2,51.07,2,Noon
2881,326,88.16,36.5,2,Noon
2882,1417,90.35,59.85,3,Evening
2883,614,90.63,52.63,3,Evening
2884,0,93.42,19.07,3,Evening
2885,22,83.0,26.08,3,Evening
2886,123,100.81,25.12,3,Night
2887,36,96.07,32.02,3,Night
2888,0,96.0,30.0,3,Night
2889,0,112.0,22.0,3,Early Morning
2890,0,115.8,30.6,3,Morning
2891,44,108.32,15.81,3,Morning
2892,267,85.88,56.35,3,Morning
2893,76,92.67,41.75,3,Morning
2894,22,83.9,41.28,3,Noon
2895,208,82.0,48.72,3,Noon
2896,546,90.0,59.2,3,Noon
2897,103,89.07,54.67,3,Noon
2898,115,90.56,28.68,3,Evening
2899,32,89.96,29.83,3,Evening
2900,10,87.77,25.4,3,Evening
2901,0,102.93,19.22,3,Evening
2902,0,111.62,21.06,3,Night
2903,0,117.38,16.62,3,Night
2904,0,112.0,25.0,3,Early Morning
2905,0,112.0,20.0,3,Early Morning
2906,0,90.9,37.86,3,Early Morning
2907,69,82.83,38.18,3,Morning
2908,891,86.67,61.93,3,Morning
2909,4764,86.4,100.55,3,Morning
2910,1418,88.83,51.88,3,Morning
2911,25,95.58,22.5,3,Noon
2912,1336,90.0,56.67,3,Noon
2913,452,91.77,53.75,3,Noon
2914,1212,91.0,74.72,3,Noon
2915,1635,84.45,51.92,3,Evening
2916,2686,88.0,87.2,3,Evening
2917,491,104.0,84.09,3,Evening
2918,0,112.0,3.0,3,Evening
2919,0,112.0,26.0,3,Night
2920,0,112.0,18.5,3,Night
2921,0,112.0,33.0,3,Early Morning
2922,849,91.86,54.95,3,Early Morning
2923,3765,85.65,91.2,3,Early Morning
2924,1569,91.14,60.92,3,Morning
2925,1220,83.12,45.7,3,Morning
2926,949,85.53,47.95,3,Morning
2927,0,80.17,33.81,3,Morning
2928,0,84.03,39.45,3,Noon
2929,161,90.65,56.57,3,Noon
2930,34,88.0,36.03,3,Noon
2931,3220,96.1,80.48,3,Noon
2932,82,98.18,26.68,3,Evening
2933,56,87.09,28.05,3,Evening
2934,74,86.69,21.63,3,Evening
2935,110,90.07,28.58,3,Evening
2936,0,83.23,21.46,3,Night
2937,0,112.0,23.0,1,Night
2938,0,112.0,22.12,1,Early Morning
2939,0,94.87,40.08,1,Early Morning
2940,121,84.47,42.43,1,Early Morning
