,steps,steps_so_far,heart_rate,min_heart,max_heart,raw_intensity,feeling_rate,time_of_day,gender
464,1448,4873,92.11,96.0,80.0,58.58,5,4,female
465,0,4873,115.0,115.0,115.0,32.0,3,4,female
466,2738,7611,100.7,139.0,80.0,86.79,3,4,female
467,2353,9964,88.67,96.0,80.0,71.25,3,5,female
468,190,10154,81.92,96.0,80.0,37.49,3,5,female
469,3014,13168,83.05,96.0,80.0,73.53,3,5,female
470,1221,14389,90.86,96.0,80.0,62.31,3,5,female
471,38,14427,81.36,96.0,80.0,43.75,3,6,female
472,27,27,141.5,144.0,139.0,42.5,5,3,female
473,2743,2770,89.17,124.0,80.0,78.83,5,3,female
474,2020,4790,91.2,96.0,80.0,67.27,5,3,female
475,111,4901,88.89,96.0,80.0,31.41,3,3,female
476,461,5362,87.31,96.0,80.0,55.81,3,4,female
477,100,5462,84.71,96.0,80.0,32.42,3,4,female
478,95,5557,85.54,96.0,80.0,33.57,3,4,female
479,102,5659,85.33,96.0,80.0,37.69,2,4,female
480,2025,7684,89.07,96.0,80.0,80.48,2,5,female
481,387,8071,87.79,96.0,80.0,63.96,2,5,female
482,222,8293,89.67,96.0,80.0,39.2,2,5,female
483,88,8381,86.96,96.0,80.0,37.63,2,5,female
484,99,8480,90.07,96.0,80.0,34.76,2,6,female
485,0,8480,87.56,115.0,80.0,29.72,4,6,female
486,1089,1089,89.29,96.0,49.0,85.17,4,3,female
487,1429,2518,83.29,96.0,80.0,49.74,4,3,female
488,25,2543,83.93,96.0,80.0,38.63,4,3,female
489,1576,4119,87.24,96.0,50.0,72.48,3,3,female
490,0,4119,81.74,96.0,80.0,22.76,3,4,female
491,0,4119,80.0,80.0,80.0,29.63,4,4,female
492,18,4137,87.17,96.0,80.0,41.2,4,4,female
493,106,4243,87.85,96.0,80.0,38.81,4,4,female
494,2392,6635,89.21,96.0,80.0,70.35,4,5,female
495,1720,8355,85.19,96.0,80.0,50.46,4,5,female
496,24,8379,82.0,96.0,80.0,33.59,4,5,female
497,0,8379,81.8,89.0,80.0,19.65,4,5,female
498,12,8391,82.55,96.0,80.0,29.38,4,6,female
499,347,8738,84.9,96.0,80.0,38.81,5,6,female
500,278,278,83.65,115.0,80.0,45.54,5,6,female
501,41,319,123.5,144.0,96.0,58.5,5,2,female
502,147,466,86.64,108.0,80.0,40.12,5,2,female
503,1578,2044,82.74,96.0,80.0,57.14,5,3,female
504,224,2268,85.88,96.0,80.0,36.88,5,3,female
505,201,2469,85.02,96.0,80.0,29.72,5,3,female
506,281,2750,81.52,96.0,80.0,34.11,4,3,female
507,150,2900,80.94,96.0,80.0,29.95,4,4,female
508,747,3647,84.0,96.0,80.0,49.0,4,4,female
509,332,3979,85.24,96.0,80.0,34.68,4,4,female
510,835,4814,87.64,96.0,80.0,66.84,4,4,female
511,630,5444,87.16,96.0,80.0,57.11,4,5,female
512,401,5845,93.84,96.0,80.0,85.31,4,5,female
513,300,6145,86.63,96.0,80.0,47.95,4,5,female
514,48,6193,88.0,96.0,80.0,27.48,4,5,female
515,29,6222,80.0,80.0,80.0,49.5,4,6,female
516,120,120,133.0,155.0,108.0,71.38,4,2,female
517,65,185,81.16,96.0,80.0,24.52,4,2,female
518,75,260,81.16,96.0,80.0,31.54,4,3,female
519,278,538,81.33,96.0,80.0,37.22,4,3,female
520,746,1284,84.92,96.0,80.0,53.88,3,3,female
521,372,1656,88.89,96.0,80.0,45.41,3,3,female
522,159,1815,84.17,96.0,80.0,35.47,3,4,female
523,22,1837,82.2,96.0,80.0,26.83,3,4,female
524,2048,3885,86.4,96.0,80.0,78.84,3,4,female
525,359,4244,84.36,96.0,80.0,33.02,2,4,female
526,43,4287,86.29,96.0,80.0,31.02,2,5,female
527,26,4313,97.18,115.0,80.0,29.74,2,5,female
528,2113,6426,88.03,115.0,80.0,69.78,2,5,female
529,63,6489,82.72,96.0,80.0,28.78,2,5,female
530,52,6541,83.05,96.0,80.0,18.33,2,6,female
531,50,50,90.5,144.0,80.0,34.85,2,2,female
532,445,495,90.11,96.0,80.0,52.1,2,3,female
533,278,773,87.6,96.0,80.0,39.79,2,3,female
534,260,1033,90.67,96.0,80.0,40.16,3,3,female
535,10,1043,84.57,96.0,80.0,27.05,3,3,female
536,518,1561,86.49,96.0,80.0,59.88,3,4,female
537,1518,3079,85.0,96.0,80.0,54.87,3,4,female
538,2306,5385,90.95,96.0,80.0,74.03,3,4,female
539,684,6069,92.61,96.0,80.0,55.09,2,4,female
540,739,6808,86.04,96.0,80.0,54.57,2,5,female
541,1454,8262,84.51,96.0,80.0,51.55,2,5,female
542,2291,10553,80.0,80.0,80.0,71.54,2,5,female
543,1961,12514,92.19,96.0,80.0,73.55,2,5,female
544,129,12643,86.4,96.0,80.0,41.77,2,6,female
545,58,12701,93.33,96.0,80.0,69.0,2,6,female
546,75,75,102.14,144.0,80.0,58.5,4,2,female
547,2135,2210,88.72,108.0,49.0,71.76,4,2,female
548,404,2614,84.36,96.0,80.0,40.25,4,2,female
549,148,2762,84.95,96.0,80.0,35.41,4,3,female
550,396,3158,82.67,96.0,80.0,39.72,4,3,female
551,390,3548,85.09,96.0,80.0,42.12,4,3,female
552,0,3548,84.41,96.0,80.0,25.69,3,3,female
553,200,3748,81.57,96.0,80.0,28.61,3,4,female
554,1364,5112,86.49,96.0,80.0,51.67,3,4,female
555,224,5336,83.92,96.0,80.0,43.08,3,4,female
556,1099,6435,85.62,96.0,80.0,59.68,3,4,female
557,3351,9786,85.82,96.0,80.0,77.93,3,5,female
558,721,10507,92.9,96.0,80.0,83.2,3,5,female
559,83,10590,86.61,96.0,80.0,47.13,3,5,female
560,220,10810,94.93,96.0,80.0,75.49,3,5,female
561,28,28,144.0,144.0,144.0,60.83,4,2,female
562,1809,1837,84.57,112.0,80.0,73.24,4,2,female
563,853,2690,82.95,96.0,80.0,39.61,4,2,female
564,0,2690,80.65,96.0,80.0,19.22,4,3,female
565,309,2999,81.42,96.0,80.0,35.96,4,3,female
566,328,3327,81.7,96.0,80.0,30.95,4,3,female
567,371,3698,83.43,96.0,80.0,36.69,4,3,female
568,224,3922,83.74,96.0,80.0,33.74,4,4,female
569,228,4150,81.85,96.0,80.0,32.36,4,4,female
570,1096,5246,81.52,96.0,80.0,53.86,4,4,female
571,385,5631,80.0,80.0,80.0,87.88,3,4,female
572,2463,8094,97.8,129.0,80.0,77.8,3,5,female
573,165,8259,85.71,96.0,80.0,41.19,3,5,female
574,59,8318,85.22,96.0,80.0,29.06,3,5,female
575,11,8329,80.76,96.0,80.0,23.79,3,5,female
576,28,8357,81.23,96.0,80.0,24.59,3,6,female
577,9,8366,82.92,115.0,80.0,24.64,3,6,female
578,0,0,113.33,124.0,112.0,22.79,3,2,female
579,706,706,87.16,112.0,80.0,52.87,3,3,female
580,1892,2598,85.47,96.0,80.0,53.71,3,3,female
581,1194,3792,84.47,96.0,80.0,48.22,3,3,female
582,295,4087,83.33,96.0,80.0,45.96,3,3,female
583,125,4212,86.8,96.0,80.0,39.04,3,4,female
584,292,4504,84.36,96.0,80.0,47.35,3,4,female
585,200,4704,87.58,96.0,80.0,46.33,4,4,female
586,185,4889,88.17,96.0,80.0,51.84,4,4,female
587,358,5247,92.72,96.0,80.0,47.64,4,5,female
588,1304,6551,92.24,96.0,80.0,62.48,4,5,female
589,1339,7890,89.95,96.0,80.0,55.77,4,5,female
590,282,8172,82.55,96.0,80.0,34.42,4,5,female
591,241,8413,83.84,96.0,80.0,36.93,4,6,female
592,126,8539,80.91,96.0,80.0,34.84,4,6,female
593,1621,1621,83.03,96.0,80.0,54.76,4,6,female
594,1075,2696,88.5,96.0,80.0,78.05,4,6,female
595,1403,4099,100.95,145.0,80.0,69.03,4,3,female
596,337,4436,83.37,96.0,80.0,52.58,4,3,female
597,607,5043,93.33,96.0,80.0,73.33,4,3,female
598,1488,6531,89.48,96.0,80.0,81.96,4,4,female
599,698,7229,84.98,96.0,80.0,40.05,4,4,female
600,781,8010,83.9,96.0,80.0,39.85,4,4,female
601,697,8707,81.42,96.0,80.0,37.23,4,4,female
602,9,8716,81.54,96.0,80.0,14.83,4,5,female
603,141,8857,82.21,96.0,80.0,31.58,4,5,female
604,1274,10131,80.0,80.0,80.0,54.97,4,5,female
605,2078,12209,82.0,96.0,80.0,60.3,4,5,female
606,26,12235,82.0,115.0,80.0,33.06,4,6,female
607,435,435,143.0,155.0,129.0,105.22,5,2,female
608,637,1072,87.02,96.0,80.0,50.88,5,2,female
609,220,1292,88.93,96.0,80.0,42.33,5,3,female
610,363,1655,89.44,96.0,80.0,49.4,5,3,female
611,1357,3012,87.17,96.0,80.0,58.2,3,3,female
612,15,3027,81.9,96.0,80.0,38.12,3,3,female
613,27,3054,86.74,96.0,80.0,34.86,3,4,female
614,285,3339,87.44,96.0,80.0,43.83,3,4,female
615,613,3952,89.45,96.0,80.0,52.11,3,4,female
616,2728,6680,94.15,96.0,80.0,84.9,3,4,female
617,1825,8505,87.5,96.0,80.0,61.4,3,5,female
618,1348,9853,90.97,96.0,80.0,65.53,3,5,female
619,1161,11014,82.91,96.0,80.0,54.95,3,5,female
620,940,11954,92.12,96.0,80.0,59.82,3,5,female
621,194,12148,87.64,96.0,80.0,41.25,3,6,female
622,0,12148,97.5,99.0,96.0,30.5,4,6,female
623,5,5,87.48,87.47572631179189,87.47572631179189,34.0,4,2,female
624,117,122,89.77,124.0,80.0,42.47,4,2,female
625,695,817,92.69,96.0,80.0,51.75,4,3,female
626,347,1164,91.79,96.0,80.0,43.72,4,3,female
627,158,1322,85.22,96.0,80.0,38.71,4,3,female
628,276,1598,87.64,96.0,80.0,45.61,4,3,female
629,394,1992,87.8,96.0,80.0,42.73,4,4,female
630,141,2133,85.45,96.0,80.0,38.0,4,4,female
631,2028,4161,92.27,96.0,80.0,72.34,4,4,female
632,1569,5730,85.94,96.0,80.0,56.95,4,4,female
633,1664,7394,83.56,96.0,80.0,61.02,4,5,female
634,246,7640,86.86,96.0,80.0,42.58,4,5,female
635,61,7701,84.62,96.0,80.0,37.56,4,5,female
636,11,7712,85.15,96.0,80.0,37.39,4,5,female
637,51,7763,83.0,96.0,80.0,33.84,4,6,female
638,150,150,136.5,144.0,129.0,94.5,4,2,female
639,2926,3076,88.8,96.0,80.0,72.15,4,2,female
640,683,3759,90.78,96.0,80.0,44.41,4,3,female
641,1259,5018,85.05,96.0,80.0,54.43,4,3,female
642,281,5299,83.67,96.0,80.0,41.47,4,3,female
643,76,5375,82.91,96.0,80.0,33.97,4,3,female
644,224,5599,85.43,96.0,80.0,34.5,4,4,female
645,99,5698,87.14,96.0,80.0,33.6,4,4,female
646,322,6020,84.36,96.0,80.0,40.97,4,4,female
647,245,6265,85.33,96.0,80.0,43.25,4,4,female
648,2415,8680,92.44,96.0,80.0,79.9,4,5,female
649,1730,10410,95.06,96.0,80.0,71.53,4,5,female
650,3436,13846,83.37,96.0,80.0,81.32,4,5,female
651,1364,15210,87.5,96.0,80.0,66.2,4,5,female
652,91,15301,93.95,96.0,80.0,59.54,4,6,female
653,178,178,93.09,96.0,80.0,59.55,4,2,female
654,168,346,87.36,96.0,80.0,42.83,4,2,female
655,2212,2558,90.67,96.0,80.0,68.07,4,3,female
656,348,2906,85.55,96.0,80.0,40.18,4,3,female
657,235,3141,87.25,96.0,80.0,36.69,4,3,female
658,173,3314,85.88,96.0,80.0,37.2,4,3,female
659,352,3666,88.59,96.0,80.0,47.61,4,4,female
660,188,3854,82.72,96.0,80.0,34.4,4,4,female
661,0,3854,82.44,96.0,80.0,21.85,4,4,female
662,64,3918,81.12,96.0,80.0,29.58,4,4,female
663,1402,5320,83.56,96.0,80.0,49.03,4,5,female
664,1427,6747,80.89,96.0,80.0,52.3,4,5,female
665,594,7341,91.35,96.0,80.0,73.98,4,5,female
666,420,7761,94.0,96.0,80.0,82.57,4,5,female
667,1177,8938,81.56,96.0,80.0,52.22,4,6,female
668,582,9520,80.63,96.0,80.0,47.41,4,6,female
669,456,456,99.0,99.0,99.0,89.88,4,6,female
670,0,456,134.0,134.0,134.0,27.0,4,6,female
671,0,456,134.0,134.0,134.0,23.0,4,1,female
672,0,456,134.0,134.0,134.0,26.0,4,1,female
673,0,456,134.0,134.0,134.0,15.0,4,2,female
674,0,456,134.0,134.0,134.0,17.25,4,2,female
675,870,1326,97.77,144.0,80.0,62.77,4,2,female
676,1681,3007,82.95,96.0,80.0,61.6,4,2,female
677,7,3014,81.08,96.0,80.0,35.56,4,3,female
678,165,3179,83.43,96.0,80.0,38.13,4,3,female
679,358,3537,85.57,96.0,80.0,44.68,4,3,female
680,861,4398,87.77,96.0,80.0,54.3,4,3,female
681,1275,5673,92.36,96.0,80.0,67.0,4,4,female
682,491,6164,84.29,96.0,80.0,52.73,4,4,female
683,645,6809,92.14,96.0,80.0,67.35,4,4,female
684,489,7298,86.56,96.0,80.0,43.5,4,4,female
685,1093,8391,89.6,96.0,80.0,63.1,4,5,female
686,1239,9630,92.31,96.0,80.0,68.26,4,5,female
687,1161,10791,83.39,96.0,80.0,61.62,4,5,female
688,142,10933,86.15,96.0,80.0,53.92,4,5,female
689,179,11112,84.84,96.0,80.0,54.58,4,6,female
690,97,11209,89.1,96.0,80.0,37.7,5,6,female
691,222,222,86.4,96.0,80.0,55.7,5,6,female
692,0,222,115.0,115.0,115.0,7.0,5,6,female
693,258,480,92.66,155.0,80.0,60.52,5,2,female
694,247,727,85.82,96.0,80.0,54.75,5,3,female
695,261,988,87.83,96.0,80.0,48.35,5,3,female
696,331,1319,86.13,96.0,80.0,53.18,4,3,female
697,4184,5503,84.57,96.0,80.0,92.47,4,3,female
698,1498,7001,93.14,96.0,80.0,73.57,4,4,female
699,781,7782,91.73,96.0,80.0,66.51,4,4,female
700,261,8043,88.7,96.0,80.0,49.87,4,4,female
701,288,8331,87.62,96.0,80.0,66.75,5,4,female
702,253,8584,90.18,96.0,80.0,55.25,5,5,female
703,407,8991,85.07,96.0,80.0,55.77,5,5,female
704,487,9478,85.94,96.0,80.0,60.43,5,5,female
705,179,9657,86.94,96.0,80.0,51.12,5,5,female
706,124,9781,86.77,96.0,80.0,54.42,5,6,female
707,182,9963,88.0,96.0,80.0,61.77,4,6,female
708,70,70,83.92,96.0,80.0,39.05,4,6,female
709,1948,2018,92.44,96.0,80.0,81.1,4,6,female
710,355,2373,89.2,96.0,80.0,59.05,4,1,female
711,176,2549,84.0,96.0,80.0,53.09,4,1,female
712,0,2549,87.48,87.47572631179189,87.47572631179189,32.5,4,1,female
713,26,2575,126.5,144.0,112.0,44.64,4,1,female
714,282,2857,98.91,112.0,80.0,66.62,4,2,female
715,0,2857,87.48,87.47572631179189,87.47572631179189,17.6,4,2,female
716,383,3240,104.89,144.0,80.0,52.83,4,2,female
717,99,3339,86.67,96.0,80.0,33.31,4,2,female
718,389,3728,83.64,96.0,80.0,59.52,4,3,female
719,96,3824,86.38,112.0,80.0,58.36,4,3,female
720,128,3952,110.82,144.0,96.0,43.39,5,3,female
721,342,4294,93.95,155.0,80.0,49.5,5,4,female
722,1811,6105,90.95,96.0,80.0,71.4,5,4,female
723,1821,7926,88.53,96.0,80.0,63.22,5,4,female
724,148,8074,91.29,96.0,80.0,47.0,4,4,female
725,1194,9268,89.6,96.0,80.0,65.29,4,5,female
726,39,9307,87.3,96.0,80.0,45.97,4,5,female
727,839,10146,96.0,96.0,96.0,82.08,4,5,female
728,427,10573,88.0,96.0,80.0,52.36,4,5,female
729,67,10640,84.48,96.0,80.0,32.8,4,6,female
730,46,10686,84.27,96.0,80.0,39.62,4,6,female
731,0,0,87.48,87.47572631179189,87.47572631179189,26.0,4,6,female
732,0,0,87.48,87.47572631179189,87.47572631179189,28.33,4,6,female
733,0,0,87.48,87.47572631179189,87.47572631179189,17.0,4,1,female
734,0,0,87.48,87.47572631179189,87.47572631179189,26.6,4,1,female
735,9,9,87.48,87.47572631179189,87.47572631179189,15.88,4,1,female
736,0,9,87.48,87.47572631179189,87.47572631179189,21.5,4,1,female
737,0,9,87.48,87.47572631179189,87.47572631179189,18.5,4,2,female
738,0,9,113.8,121.0,112.0,16.0,4,2,female
739,0,9,87.48,87.47572631179189,87.47572631179189,18.36,4,2,female
740,7,16,92.43,124.0,80.0,36.75,4,2,female
741,307,323,89.14,96.0,80.0,52.56,4,3,female
742,1984,2307,93.0,96.0,80.0,82.02,4,3,female
743,687,2994,86.96,96.0,80.0,55.81,4,3,female
744,4118,7112,92.57,96.0,80.0,90.88,4,3,female
745,336,7448,86.48,96.0,80.0,48.47,4,4,female
746,1658,9106,84.65,96.0,80.0,66.73,4,4,female
747,169,9275,87.67,96.0,80.0,48.37,4,4,female
748,230,9505,85.88,96.0,80.0,45.59,4,4,female
749,92,9597,88.89,96.0,80.0,41.82,4,5,female
750,13,9610,86.24,96.0,80.0,32.08,4,5,female
751,2099,11709,85.0,96.0,80.0,67.44,4,5,female
752,414,12123,83.2,96.0,80.0,47.82,4,5,female
753,18,12141,80.63,96.0,80.0,31.29,4,6,female
754,0,0,115.0,115.0,115.0,26.67,4,2,female
755,1345,1345,95.79,144.0,80.0,72.89,4,2,female
756,1004,2349,80.82,96.0,80.0,42.16,4,2,female
757,157,2506,80.0,80.0,80.0,32.2,4,3,female
758,44,2550,82.82,96.0,80.0,29.27,4,3,female
759,408,2958,83.92,96.0,80.0,43.35,4,3,female
760,209,3167,85.22,96.0,80.0,34.22,4,3,female
761,329,3496,84.17,96.0,80.0,34.55,4,4,female
762,262,3758,85.02,96.0,80.0,28.02,4,4,female
763,995,4753,83.05,96.0,80.0,43.05,4,4,female
764,652,5405,81.07,96.0,80.0,35.36,4,4,female
765,3283,8688,83.2,96.0,80.0,77.17,4,5,female
766,410,9098,88.0,96.0,80.0,46.07,4,5,female
767,206,9304,85.33,96.0,80.0,36.67,4,5,female
768,141,9445,83.13,96.0,80.0,33.28,4,5,female
769,0,9445,115.0,115.0,115.0,13.0,4,6,female
770,0,0,115.0,115.0,115.0,30.5,4,2,female
771,13,13,96.0,96.0,96.0,48.62,4,2,female
772,188,201,87.0,96.0,80.0,38.0,4,2,female
773,871,1072,90.0,96.0,80.0,67.17,4,3,female
774,138,1210,88.0,96.0,80.0,35.65,4,3,female
775,217,1427,84.76,96.0,80.0,44.76,4,3,female
776,1215,2642,82.67,96.0,80.0,61.39,4,3,female
777,35,2677,83.2,96.0,80.0,33.59,4,4,female
778,130,2807,87.41,96.0,80.0,44.34,4,4,female
779,559,3366,87.56,96.0,80.0,55.96,4,4,female
780,2904,6270,87.0,96.0,80.0,73.02,4,4,female
781,3219,9489,87.47,96.0,80.0,75.72,4,5,female
782,1717,11206,82.13,96.0,80.0,53.04,4,5,female
783,6,11212,80.0,80.0,80.0,23.69,4,5,female
784,3486,14698,82.0,96.0,80.0,79.86,4,5,female
785,395,15093,82.67,96.0,80.0,37.17,4,6,female
786,150,15243,89.58,115.0,80.0,30.18,4,6,female
787,0,0,115.0,115.0,115.0,27.5,4,2,female
788,53,53,86.2,96.0,80.0,39.76,4,2,female
789,80,133,86.46,96.0,80.0,35.16,4,2,female
790,176,309,85.74,96.0,80.0,37.38,4,3,female
791,20,329,82.33,96.0,80.0,32.91,4,3,female
792,166,495,85.0,96.0,80.0,42.61,4,3,female
793,379,874,83.61,96.0,80.0,43.76,4,3,female
794,186,1060,85.46,96.0,80.0,45.9,4,4,female
795,34,1094,84.86,96.0,80.0,27.47,4,4,female
796,280,1374,90.95,96.0,80.0,61.96,4,4,female
797,724,2098,93.87,96.0,80.0,76.08,4,4,female
798,1881,3979,96.0,96.0,96.0,83.32,4,5,female
799,94,4073,81.63,96.0,80.0,26.24,4,5,female
800,50,4123,86.13,96.0,80.0,38.3,4,5,female
801,67,4190,86.6,115.0,80.0,29.79,4,5,female
802,1040,1040,100.36,145.0,65.0,68.4,4,2,female
803,1035,2075,84.84,96.0,80.0,43.62,4,2,female
804,184,2259,84.57,96.0,80.0,40.1,4,3,female
805,573,2832,87.38,96.0,80.0,44.78,4,3,female
806,467,3299,91.53,96.0,80.0,43.5,4,3,female
807,851,4150,88.0,96.0,80.0,44.17,4,3,female
808,225,4375,86.91,96.0,80.0,32.42,4,4,female
809,982,5357,87.53,96.0,80.0,50.68,4,4,female
810,1615,6972,83.19,115.0,80.0,59.84,4,4,female
811,0,6972,115.0,115.0,115.0,13.0,4,4,female
812,3342,10314,103.2,145.0,80.0,86.13,4,5,female
813,86,10400,82.68,96.0,80.0,43.15,4,5,female
814,1155,11555,90.27,144.0,80.0,71.07,4,5,female
815,189,11744,83.76,96.0,80.0,52.18,4,5,female
816,50,11794,84.49,96.0,80.0,50.6,4,6,female
817,71,11865,82.53,96.0,80.0,48.87,4,6,female
818,68,68,84.0,96.0,80.0,47.48,4,6,female
819,2742,2810,99.0,99.0,99.0,107.39,4,6,female
820,1863,4673,86.45,129.0,80.0,71.29,4,3,female
821,2642,7315,87.33,96.0,80.0,68.67,4,3,female
822,468,7783,85.33,96.0,80.0,46.5,4,3,female
823,448,8231,94.22,96.0,80.0,89.07,4,4,female
824,612,8843,93.54,96.0,80.0,72.9,4,4,female
825,68,8911,85.29,115.0,80.0,33.74,4,4,female
826,179,9090,91.81,115.0,80.0,67.12,4,4,female
827,1419,10509,90.18,96.0,80.0,59.1,4,5,female
828,758,11267,85.65,96.0,80.0,62.32,4,5,female
829,39,11306,84.21,96.0,80.0,52.55,4,5,female
830,109,11415,85.43,96.0,80.0,50.08,4,5,female
831,32,11447,85.33,96.0,80.0,44.19,4,6,female
832,27,11474,88.86,96.0,80.0,45.53,4,6,female
833,593,593,85.11,96.0,80.0,42.31,4,6,female
834,0,593,101.06,115.0,80.0,35.62,4,6,female
835,135,728,96.38,144.0,80.0,34.07,4,3,female
836,328,1056,83.39,96.0,80.0,47.2,4,4,female
837,402,1458,91.79,96.0,80.0,60.66,4,4,female
838,191,1649,88.16,96.0,80.0,50.36,4,4,female
839,188,1837,89.09,96.0,80.0,36.37,4,4,female
840,200,2037,88.18,96.0,80.0,38.5,4,5,female
841,1518,3555,82.29,96.0,80.0,59.44,4,5,female
842,4301,7856,83.2,96.0,80.0,93.3,4,5,female
843,51,7907,85.1,99.0,80.0,28.42,4,5,female
844,0,0,115.0,115.0,115.0,26.08,4,2,female
845,1878,1878,97.63,155.0,80.0,66.16,4,2,female
846,1264,3142,82.74,96.0,80.0,49.0,4,2,female
847,88,3230,80.89,96.0,80.0,27.93,4,3,female
848,411,3641,86.86,96.0,80.0,49.36,4,3,female
849,249,3890,83.67,96.0,80.0,46.78,4,3,female
850,240,4130,82.91,96.0,80.0,35.46,4,3,female
851,126,4256,83.26,96.0,80.0,32.92,4,4,female
852,65,4321,81.38,96.0,80.0,32.1,4,4,female
853,2217,6538,84.0,96.0,80.0,66.67,4,4,female
854,4634,11172,87.48,87.47572631179189,87.47572631179189,93.93,4,4,female
855,1512,12684,84.31,96.0,80.0,54.22,4,5,female
856,96,12780,82.23,96.0,80.0,33.91,4,5,female
857,352,13132,90.31,96.0,80.0,38.0,4,5,female
858,177,13309,88.3,99.0,80.0,42.0,4,5,female
859,0,13309,115.0,115.0,115.0,22.5,4,6,female
860,0,0,115.0,115.0,115.0,19.33,4,2,female
861,18,18,84.33,96.0,80.0,36.45,4,2,female
862,358,376,88.0,96.0,80.0,48.68,4,3,female
863,63,439,84.8,96.0,80.0,43.37,4,3,female
864,465,904,86.18,96.0,80.0,44.93,4,3,female
865,24,928,85.65,96.0,80.0,31.67,4,3,female
866,72,1000,92.44,96.0,80.0,55.48,4,4,female
867,74,1074,86.4,96.0,80.0,36.63,4,4,female
868,437,1511,96.0,96.0,96.0,84.6,4,4,female
869,2053,3564,95.16,96.0,80.0,77.95,4,4,female
870,1295,4859,89.33,96.0,80.0,70.63,4,5,female
871,295,5154,91.02,96.0,49.0,68.8,4,5,female
872,38,5192,85.95,96.0,80.0,29.07,4,5,female
873,308,5500,88.12,99.0,80.0,51.71,4,5,female
874,1477,1477,109.89,155.0,96.0,96.24,4,2,female
875,1128,2605,85.2,96.0,80.0,52.02,4,2,female
876,162,2767,85.33,96.0,80.0,30.73,4,3,female
877,241,3008,81.92,96.0,80.0,36.07,4,3,female
878,392,3400,83.2,96.0,80.0,36.02,3,3,female
879,53,3453,83.49,96.0,80.0,28.53,3,3,female
880,203,3656,81.6,96.0,80.0,35.26,3,4,female
881,2002,5658,82.0,96.0,80.0,68.97,3,4,female
882,1416,7074,82.46,96.0,80.0,52.18,3,4,female
883,707,7781,85.07,96.0,80.0,55.36,4,4,female
884,482,8263,90.8,96.0,80.0,62.2,4,5,female
885,1084,9347,86.8,96.0,80.0,60.43,4,5,female
886,3039,12386,86.4,96.0,80.0,73.58,4,5,female
887,349,12735,84.09,96.0,80.0,52.48,4,5,female
888,188,12923,89.1,96.0,80.0,64.05,4,6,female
889,432,13355,88.24,96.0,80.0,67.72,4,6,female
890,68,68,83.02,96.0,80.0,47.07,4,6,female
891,91,159,84.24,99.0,80.0,57.08,4,6,female
892,0,159,134.0,134.0,134.0,27.0,4,2,female
893,0,159,134.0,134.0,134.0,13.57,4,2,female
894,80,239,89.4,155.0,80.0,37.85,4,3,female
895,0,239,87.17,96.0,80.0,27.33,4,3,female
896,73,312,89.19,96.0,80.0,33.63,4,3,female
897,154,466,84.19,96.0,80.0,45.98,4,3,female
898,271,737,85.82,96.0,80.0,48.64,4,4,female
899,206,943,83.81,96.0,80.0,40.3,4,4,female
900,60,1003,85.63,96.0,80.0,40.74,4,4,female
901,651,1654,91.68,96.0,80.0,65.85,4,4,female
902,323,1977,88.2,96.0,80.0,52.73,4,5,female
903,42,2019,83.49,96.0,80.0,29.98,4,5,female
904,59,2078,86.9,96.0,80.0,35.31,4,5,female
905,6,2084,80.71,96.0,80.0,23.44,4,5,female
906,0,2084,81.2,83.0,80.0,43.2,4,6,female
907,524,524,94.12,144.0,80.0,72.86,4,2,female
908,428,952,87.36,96.0,80.0,43.12,4,2,female
909,6,958,84.97,96.0,80.0,33.66,4,3,female
910,166,1124,86.8,96.0,80.0,48.42,4,3,female
911,153,1277,88.53,96.0,80.0,56.04,4,3,female
912,164,1441,94.3,96.0,80.0,45.95,4,3,female
913,137,1578,90.88,96.0,80.0,40.05,4,4,female
914,879,2457,93.47,96.0,80.0,86.45,4,4,female
915,380,2837,136.5,144.0,134.0,71.78,4,4,female
916,1545,4382,90.67,96.0,80.0,76.7,4,4,female
917,1806,6188,87.04,96.0,80.0,64.25,4,5,female
918,510,6698,86.4,96.0,80.0,56.83,4,5,female
919,32,6730,83.03,96.0,80.0,46.73,4,5,female
920,28,6758,81.93,96.0,80.0,35.78,4,5,female
921,10,6768,84.53,96.0,80.0,34.68,4,6,female
922,1425,8193,87.88,96.0,49.0,61.69,4,6,female
923,13,13,83.42,99.0,80.0,39.95,4,6,female
924,0,13,115.0,115.0,115.0,21.0,4,6,female
925,30,43,92.0,124.0,80.0,45.22,4,3,female
926,2312,2355,89.74,96.0,80.0,74.95,4,3,female
927,1930,4285,86.5,96.0,80.0,58.65,4,3,female
928,1171,5456,90.24,96.0,80.0,58.28,4,3,female
929,690,6146,89.08,96.0,80.0,57.13,4,4,female
930,1136,7282,87.58,96.0,80.0,59.62,4,4,female
931,434,7716,84.09,96.0,80.0,58.3,4,4,female
932,271,7987,91.92,96.0,80.0,54.33,4,4,female
933,61,8048,92.86,96.0,80.0,60.7,4,5,female
934,479,8527,86.72,96.0,80.0,51.33,4,5,female
935,3,8530,83.47,96.0,80.0,51.98,4,5,female
936,71,8601,86.0,96.0,80.0,50.53,4,5,female
937,27,8628,87.08,96.0,80.0,42.69,4,6,female
938,0,8628,80.0,80.0,80.0,26.57,4,6,female
939,0,0,80.0,80.0,80.0,20.89,4,6,female
